,poor
17368,False
17369,False
17370,False
17371,False
17372,False
17373,False
17374,False
17375,False
17376,False
17377,False
17378,False
17379,False
17380,False
17381,False
17382,False
17383,False
17384,False
17385,False
17386,False
17387,False
17388,False
17389,False
17390,False
17391,False
17392,False
17393,False
17394,False
17395,False
17396,False
17397,False
17398,False
17399,True
17400,True
17401,True
17402,True
17403,True
17404,True
17405,True
17406,True
17407,True
17408,True
17409,True
17410,False
17411,False
17412,False
17413,False
17414,False
17415,False
17416,False
17417,False
17418,False
17419,False
17420,False
17421,False
17422,False
17423,False
17424,False
17425,False
17426,False
17427,False
17428,True
17429,True
17430,True
17431,True
17432,False
17433,False
17434,False
17435,False
17436,False
17437,False
17438,False
17439,False
17440,False
17441,False
17442,False
17443,False
17444,False
17445,False
17446,False
17447,False
17448,False
17449,False
17450,False
17451,False
17452,False
17453,False
17454,False
17455,False
17456,False
17457,False
17458,False
17459,False
17460,False
17461,False
17462,False
17463,False
17464,False
17465,False
17466,False
17467,False
17468,False
17469,False
17470,False
17471,False
17472,False
17473,False
17474,False
17475,False
17476,False
17477,False
17478,False
17479,False
17480,False
17481,False
17482,False
17483,False
17484,False
17485,False
17486,False
17487,False
17488,False
17489,False
17490,False
17491,False
17492,False
17493,False
17494,False
17495,False
17496,False
17497,False
17498,False
17499,False
17500,False
17501,True
17502,True
17503,True
17504,True
17505,True
17506,False
17507,False
17508,False
17509,False
17510,False
17511,False
17512,False
17513,False
17514,False
17515,False
17516,False
17517,False
17518,False
17519,False
17520,False
17521,False
17522,False
17523,False
17524,False
17525,False
17526,False
17527,False
17528,False
17529,False
17530,True
17531,True
17532,True
17533,True
17534,True
17535,True
17536,True
17537,False
17538,False
17539,False
17540,False
17541,False
17542,False
17543,False
17544,False
17545,False
17546,False
17547,True
17548,True
17549,True
17550,True
17551,True
17552,True
17553,True
17554,True
17555,True
17556,True
17557,False
17558,True
17559,True
17560,True
17561,True
17562,True
17563,True
17564,True
17565,False
17566,False
17567,True
17568,True
17569,True
17570,True
17571,False
17572,True
17573,True
17574,True
17575,True
17576,True
17577,True
17578,True
17579,True
17580,True
17581,True
17582,True
17583,True
17584,True
17585,True
17586,False
17587,False
17588,False
17589,False
17590,False
17591,False
17592,False
17593,True
17594,True
17595,True
17596,True
17597,True
17598,True
17599,True
17600,True
17601,True
17602,True
17603,True
17604,True
17605,True
17606,True
17607,True
17608,True
17609,True
17610,True
17611,True
17612,False
17613,False
17614,False
17615,False
17616,False
17617,False
17618,False
17619,False
17620,False
17621,False
17622,False
17623,False
17624,False
17625,False
17626,False
17627,False
17628,False
17629,False
17630,False
17631,False
17632,False
17633,True
17634,True
17635,True
17636,True
17637,False
17638,False
17639,False
17640,False
17641,False
17642,False
17643,False
17644,False
17645,False
17646,False
17647,False
17648,False
17649,False
17650,False
17651,False
17652,False
17653,False
17654,False
17655,False
17656,False
17657,False
17658,False
17659,False
17660,False
17661,False
17662,False
17663,False
17664,False
17665,False
17666,False
17667,False
17668,False
17669,False
17670,False
17671,False
17672,False
17673,False
17674,False
17675,False
17676,False
17677,False
17678,False
17679,False
17680,False
17681,False
17682,False
17683,False
17684,False
17685,False
17686,True
17687,True
17688,True
17689,True
17690,True
17691,True
17692,True
17693,True
17694,True
17695,True
17696,True
17697,True
17698,False
17699,False
17700,False
17701,False
17702,False
17703,False
17704,False
17705,False
17706,False
17707,False
17708,False
17709,False
17710,False
17711,False
17712,False
17713,False
17714,False
17715,False
17716,False
17717,False
17718,False
17719,False
17720,False
17721,False
17722,False
17723,False
17724,False
17725,False
17726,False
17727,False
17728,False
17729,False
17730,False
17731,False
17732,False
17733,False
17734,False
17735,False
17736,False
17737,False
17738,False
17739,False
17740,False
17741,False
17742,False
17743,False
17744,False
17745,False
17746,False
17747,False
17748,False
17749,False
17750,True
17751,True
17752,True
17753,True
17754,True
17755,False
17756,False
17757,False
17758,False
17759,False
17760,False
17761,False
17762,False
17763,False
17764,False
17765,False
17766,False
17767,False
17768,False
17769,False
17770,False
17771,False
17772,False
17773,False
17774,False
17775,False
17776,False
17777,False
17778,False
17779,False
17780,False
17781,False
17782,False
17783,False
17784,False
17785,False
17786,False
17787,False
17788,False
17789,False
17790,False
17791,False
17792,False
17793,False
17794,False
17795,False
17796,False
17797,False
17798,False
17799,False
17800,False
17801,False
17802,False
17803,False
17804,False
17805,False
17806,False
17807,False
17808,False
17809,False
17810,False
17811,False
17812,False
17813,False
17814,False
17815,False
17816,False
17817,False
17818,False
17819,False
17820,False
17821,False
17822,False
17823,False
17824,False
17825,False
17826,False
17827,False
17828,False
17829,False
17830,False
17831,False
17832,False
17833,False
17834,False
17835,False
17836,False
17837,False
17838,False
17839,False
17840,False
17841,False
17842,False
17843,False
17844,False
17845,False
17846,False
17847,False
17848,False
17849,False
17850,False
17851,False
17852,False
17853,False
17854,False
17855,False
17856,False
17857,False
17858,False
17859,False
17860,False
17861,False
17862,False
17863,False
17864,False
17865,False
17866,False
17867,False
17868,False
17869,False
17870,False
17871,False
17872,False
17873,False
17874,False
17875,False
17876,False
17877,False
17878,False
17879,False
17880,False
17881,False
17882,False
17883,False
17884,False
17885,False
17886,False
17887,False
17888,False
17889,False
17890,False
17891,False
17892,False
17893,False
17894,False
17895,False
17896,False
17897,False
17898,False
17899,False
17900,False
17901,False
17902,False
17903,False
17904,True
17905,True
17906,True
17907,True
17908,True
17909,True
17910,True
17911,True
17912,True
17913,True
17914,True
17915,False
17916,False
17917,False
17918,False
17919,False
17920,False
17921,False
17922,True
17923,True
17924,True
17925,True
17926,True
17927,True
17928,True
17929,True
17930,True
17931,True
17932,True
17933,True
17934,True
17935,True
17936,True
17937,True
17938,True
17939,True
17940,True
17941,True
17942,True
17943,True
17944,False
17945,False
17946,False
17947,False
17948,False
17949,False
17950,False
17951,False
17952,False
17953,False
17954,False
17955,False
17956,False
17957,True
17958,True
17959,True
17960,True
17961,True
17962,False
17963,False
17964,False
17965,False
17966,False
17967,True
17968,True
17969,True
17970,True
17971,True
17972,True
17973,True
17974,True
17975,True
17976,False
17977,False
17978,False
17979,False
17980,False
17981,False
17982,False
17983,False
17984,False
17985,False
17986,False
17987,False
17988,False
17989,False
17990,False
17991,False
17992,False
17993,False
17994,False
17995,False
17996,False
17997,False
17998,False
17999,False
18000,False
18001,False
18002,False
18003,False
18004,False
18005,False
18006,False
18007,False
18008,False
18009,False
18010,False
18011,False
18012,False
18013,False
18014,False
18015,False
18016,False
18017,False
18018,False
18019,False
18020,False
18021,False
18022,False
18023,False
18024,False
18025,False
18026,False
18027,False
18028,False
18029,False
18030,False
18031,False
18032,False
18033,False
18034,False
18035,False
18036,False
18037,False
18038,False
18039,False
18040,False
18041,False
18042,False
18043,False
18044,True
18045,True
18046,True
18047,True
18048,True
18049,True
18050,True
18051,True
18052,False
18053,False
18054,False
18055,False
18056,False
18057,False
18058,False
18059,False
18060,False
18061,False
18062,False
18063,False
18064,False
18065,False
18066,False
18067,True
18068,True
18069,True
18070,True
18071,True
18072,True
18073,True
18074,True
18075,True
18076,True
18077,True
18078,False
18079,False
18080,False
18081,False
18082,False
18083,False
